DEPP;CODCOMP;COMP;DEP;CODCOM;COM;PMUN;PCAP;PTOT
01;015;Arboys en Bugey;01;015;Arbignieu;509;13;522
01;025;Bâgé-Dommartin;01;025;Bâgé-la-Ville;3188;76;3264
01;033;Valserhône;01;033;Bellegarde-sur-Valserine;11450;258;11708
01;036;Valromey-sur-Séran;01;036;Belmont-Luthézieu;606;7;613
01;453;Arvière-en-Valromey;01;059;Brénaz;105;0;105
01;080;Champdor-Corcelles;01;080;Champdor;441;6;447
01;033;Valserhône;01;091;Châtillon-en-Michaille;3923;80;4003
01;095;Nivigne et Suran;01;095;Chavannes-sur-Suran;673;7;680
01;453;Arvière-en-Valromey;01;097;Chavornay;226;9;235
01;098;Chazey-Bons;01;098;Chazey-Bons;989;33;1022
01;080;Champdor-Corcelles;01;119;Corcelles;202;8;210
01;262;Montluel;01;120;Cordieux;540;8;548
01;185;Plateau d'Hauteville;01;122;Cormaranche-en-Bugey;829;65;894
01;130;Bresse Vallons;01;130;Cras-sur-Reyssouze;1501;24;1525
01;426;Val-Revermont;01;137;Cuisiat;595;14;609
01;025;Bâgé-Dommartin;01;144;Dommartin;890;31;921
01;130;Bresse Vallons;01;154;Étrez;806;20;826
01;095;Nivigne et Suran;01;172;Germagnat;145;4;149
01;187;Haut Valromey;01;176;Grand-Abergement;121;4;125
01;338;Groslée-Saint-Benoit;01;182;Groslée;363;9;372
01;185;Plateau d'Hauteville;01;185;Hauteville-Lompnes;3652;103;3755
01;185;Plateau d'Hauteville;01;186;Hostiaz;87;0;87
01;187;Haut Valromey;01;187;Hotonnes;272;9;281
01;204;Le Poizat-Lalleyriat;01;204;Lalleyriat;251;8;259
01;033;Valserhône;01;205;Lancrans;1058;31;1089
01;215;Surjoux-Lhopital;01;215;Lhôpital;52;0;52
01;453;Arvière-en-Valromey;01;218;Lochieu;86;2;88
01;036;Valromey-sur-Séran;01;221;Lompnieu;121;1;122
01;227;Magnieu;01;227;Magnieu;496;11;507
01;286;Parves et Nattages;01;271;Nattages;589;25;614
01;286;Parves et Nattages;01;286;Parves;357;13;370
01;187;Haut Valromey;01;292;Petit-Abergement;127;3;130
01;204;Le Poizat-Lalleyriat;01;300;Poizat;478;7;485
01;426;Val-Revermont;01;312;Pressiat;263;2;265
01;098;Chazey-Bons;01;316;Pugieu;155;4;159
01;245;Bohas-Meyriat-Rignat;01;324;Rignat;259;2;261
01;338;Groslée-Saint-Benoit;01;338;Saint-Benoît;840;27;867
01;015;Arboys en Bugey;01;340;Saint-Bois;138;4;142
01;227;Magnieu;01;341;Saint-Champ;147;3;150
01;187;Haut Valromey;01;409;Songieu;123;6;129
01;215;Surjoux-Lhopital;01;413;Surjoux;85;3;88
01;036;Valromey-sur-Séran;01;414;Sutrieu;207;7;214
01;185;Plateau d'Hauteville;01;417;Thézillieu;288;9;297
01;426;Val-Revermont;01;426;Treffort;1712;43;1755
01;036;Valromey-sur-Séran;01;442;Vieu;386;4;390
01;453;Arvière-en-Valromey;01;453;Virieu-le-Petit;292;11;303
02;018;Anizy-le-Grand;02;018;Anizy-le-Château;1931;39;1970
02;458;Dhuys et Morin-en-Brie;02;026;Artonges;161;4;165
02;053;Vallées en Champagne;02;053;Baulne-en-Brie;264;2;266
02;458;Dhuys et Morin-en-Brie;02;147;Celle-sous-Montmirail;119;1;120
02;153;Cessières-Suzy;02;153;Cessières;433;10;443
02;053;Vallées en Champagne;02;161;Chapelle-Monthodon;202;4;206
59;545;Saint-Souplet;02;285;Escaufourt;174;5;179
02;738;Tergnier;02;300;Fargniers;3392;59;3451
02;018;Anizy-le-Grand;02;301;Faucoucourt;328;7;335
02;458;Dhuys et Morin-en-Brie;02;325;Fontenelle-en-Brie;201;3;204
02;439;Septvallons;02;348;Glennes;209;4;213
02;360;Villeneuve-sur-Aisne;02;360;Guignicourt;2211;32;2243
02;018;Anizy-le-Grand;02;434;Lizy;283;7;290
02;439;Septvallons;02;439;Longueval-Barbonval;492;8;500
02;458;Dhuys et Morin-en-Brie;02;458;Marchais-en-Brie;338;9;347
02;360;Villeneuve-sur-Aisne;02;475;Menneville;511;7;518
02;439;Septvallons;02;479;Merval;133;0;133
02;439;Septvallons;02;597;Perles;79;3;82
02;738;Tergnier;02;630;Quessy;2950;28;2978
02;439;Septvallons;02;646;Révillon;68;3;71
02;053;Vallées en Champagne;02;669;Saint-Agnan;104;0;104
02;153;Cessières-Suzy;02;733;Suzy;332;10;342
02;439;Septvallons;02;771;Vauxcéré;67;0;67
02;439;Septvallons;02;811;Villers-en-Prayères;133;2;135
02;738;Tergnier;02;825;Vouël;2251;50;2301
03;158;Haut-Bocage;03;123;Givarlais;212;5;217
03;158;Haut-Bocage;03;153;Louroux-Hodement;353;8;361
03;158;Haut-Bocage;03;158;Maillet;314;6;320
03;168;Meaulne-Vitray;03;168;Meaulne;770;13;783
03;168;Meaulne-Vitray;03;318;Vitray;134;2;136
04;081;Esparron-de-Verdon;04;003;Albiosc;38;0;38
04;136;La Mure-Argens;04;010;Argens;12;0;12
04;023;Bayons;04;011;Astoin;7;0;7
04;155;Prads-Haute-Bléone;04;029;Blégiers;70;0;70
04;033;Ubaye-Serre-Ponçon;04;033;Bréole;379;11;390
04;144;La Palud-sur-Verdon;04;052;Châteauneuf-lès-Moustiers;56;0;56
04;023;Bayons;04;082;Esparron-la-Bâtie;11;0;11
04;120;Val d'Oronaye;04;100;Larche;57;0;57
04;192;Saint-Michel-l'Observatoire;04;105;Lincel;220;5;225
04;120;Val d'Oronaye;04;120;Meyronnes;62;1;63
04;124;Montagnac-Montpezat;04;131;Montpezat;35;0;35
04;204;Senez;04;153;Poil;3;1;4
04;023;Bayons;04;165;Reynier;12;0;12
04;033;Ubaye-Serre-Ponçon;04;198;Saint-Vincent-les-Forts;375;8;383
05;001;Abriès-Ristolas;05;001;Abriès;295;6;301
05;139;Dévoluy;05;002;Agnières-en-Dévoluy;284;9;293
05;118;Val Buëch-Méouge;05;005;Antonaves;143;3;146
05;132;Saint-Bonnet-en-Champsaur;05;020;Bénévent-et-Charbillac;287;11;298
05;024;Valdoule;05;024;Bruis;79;3;82
05;118;Val Buëch-Méouge;05;034;Châteauneuf-de-Chabre;378;7;385
05;139;Dévoluy;05;042;Cluse;53;0;53
05;053;Garde-Colombe;05;053;Eyguians;240;6;246
05;132;Saint-Bonnet-en-Champsaur;05;067;Infournas;29;0;29
05;053;Garde-Colombe;05;069;Lagrand;236;4;240
05;024;Valdoule;05;088;Montmorin;105;5;110
05;101;Vallouise-Pelvoux;05;101;Pelvoux;430;11;441
05;118;Val Buëch-Méouge;05;118;Ribiers;824;18;842
05;001;Abriès-Ristolas;05;120;Ristolas;89;0;89
05;061;Gap;05;125;Romette;1642;46;1688
05;132;Saint-Bonnet-en-Champsaur;05;132;Saint-Bonnet-en-Champsaur;1732;64;1796
05;139;Dévoluy;05;138;Saint-Disdier;115;2;117
05;139;Dévoluy;05;139;Saint-Étienne-en-Dévoluy;489;16;505
05;053;Garde-Colombe;05;143;Saint-Genis;54;1;55
05;024;Valdoule;05;150;Sainte-Marie;37;0;37
05;101;Vallouise-Pelvoux;05;175;Vallouise;748;30;778
07;011;Vallées-d'Antraigues-Asperjoc;07;011;Antraigues-sur-Volane;531;9;540
07;011;Vallées-d'Antraigues-Asperjoc;07;016;Asperjoc;389;10;399
07;334;Les Vans;07;043;Brahic;89;2;91
07;031;Berrias-et-Casteljau;07;046;Casteljau;307;11;318
07;334;Les Vans;07;057;Chassagnes;190;3;193
07;262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;135;Laval-d'Aurelle;36;0;36
07;334;Les Vans;07;164;Naves;556;20;576
07;165;Belsentes;07;165;Nonières;215;8;223
07;284;Saint-Pierre-Saint-Jean;07;246;Saint-Jean-de-Pourcharesse;69;1;70
07;165;Belsentes;07;256;Saint-Julien-Labrousse;336;14;350
07;262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;262;Saint-Laurent-les-Bains;138;2;140
07;270;Saint-Martin-sur-Lavezon;07;271;Saint-Martin-l'Inférieur;178;6;184
08;116;Bairon et ses environs;08;007;Alleux;77;1;78
08;311;Mouzon;08;009;Amblimont;216;1;217
08;437;Tailly;08;012;Andevanne;21;0;21
08;173;Flize;08;042;Balaives-et-Butz;202;14;216
08;437;Tailly;08;050;Barricourt;50;4;54
08;069;Blanchefosse-et-Bay;08;051;Bay;56;0;56
08;053;Bazeilles;08;053;Bazeilles;1920;207;2127
08;491;Vrigne aux Bois;08;072;Bosseval-et-Briancourt;414;11;425
08;173;Flize;08;079;Boutancourt;277;14;291
08;057;Belleville-et-Châtillon-sur-Bar;08;112;Châtillon-sur-Bar;125;1;126
08;115;Chémery-Chéhéry;08;114;Chéhéry;120;0;120
08;115;Chémery-Chéhéry;08;115;Chémery-sur-Bar;441;4;445
08;116;Bairon et ses environs;08;116;Chesne;883;15;898
08;145;Douzy;08;145;Douzy;1910;49;1959
08;173;Flize;08;152;Élan;75;2;77
08;173;Flize;08;173;Flize;1168;22;1190
08;189;Girondelle;08;177;Foulzy;64;0;64
08;198;Grandpré;08;198;Grandpré;400;11;411
08;366;Rocquigny;08;213;Hardoye;71;1;72
08;113;Chaumont-Porcien;08;258;Logny-lès-Chaumont;25;0;25
08;116;Bairon et ses environs;08;261;Louvergny;65;1;66
08;366;Rocquigny;08;265;Mainbresson;84;0;84
08;366;Rocquigny;08;266;Mainbressy;134;3;137
08;145;Douzy;08;267;Mairy;278;11;289
08;328;Nouzonville;08;285;Meillier-Fontaine;41;2;43
08;311;Mouzon;08;311;Mouzon;2050;39;2089
08;362;Rethel;08;337;Pargny-Resson;228;3;231
08;333;Olizy-Primat;08;345;Primat;36;2;38
08;437;Tailly;08;359;Rémonville;59;1;60
08;053;Bazeilles;08;371;Rubécourt-et-Lamécourt;151;4;155
08;198;Grandpré;08;441;Termes;126;5;131
08;490;Vouziers;08;443;Terron-sur-Aisne;108;9;117
08;053;Bazeilles;08;475;Villers-Cernay;340;7;347
08;490;Vouziers;08;490;Vouziers;3919;135;4054
08;491;Vrigne aux Bois;08;491;Vrigne-aux-Bois;3184;67;3251
08;490;Vouziers;08;493;Vrizy;312;6;318
08;113;Chaumont-Porcien;08;495;Wadimont;51;1;52
09;296;Aulos-Sinsat;09;028;Aulos;54;2;56
09;306;Tarascon-sur-Ariège;09;036;Banat;121;3;124
09;062;Bordes-Uchentein;09;062;Bordes-sur-Lez;169;4;173
09;334;Val-de-Sos;09;135;Goulier;47;0;47
09;334;Val-de-Sos;09;286;Sem;22;0;22
09;296;Aulos-Sinsat;09;296;Sinsat;105;0;105
09;334;Val-de-Sos;09;302;Suc-et-Sentenac;55;0;55
09;062;Bordes-Uchentein;09;317;Uchentein;17;0;17
09;334;Val-de-Sos;09;334;Vicdessos;470;63;533
10;003;Aix-Villemaur-Pâlis;10;003;Aix-en-Othe;2418;23;2441
10;058;Bragelogne-Beauvoir;10;036;Beauvoir-sur-Sarce;67;3;70
10;003;Aix-Villemaur-Pâlis;10;277;Palis;645;10;655
10;148;Ferreux-Quincey;10;311;Quincey;103;2;105
10;003;Aix-Villemaur-Pâlis;10;415;Villemaur-sur-Vanne;484;5;489
11;304;Quillan;11;050;Brenac;219;1;220
11;323;Roquetaillade-et-Conilhac;11;097;Conilhac-de-la-Montagne;67;1;68
11;131;Val-du-Faby;11;131;Fa;345;8;353
11;080;Val de Lambronne;11;171;Gueytes-et-Labastide;32;1;33
11;251;Val-de-Dagne;11;251;Montlaur;561;7;568
11;251;Val-de-Dagne;11;298;Pradelles-en-Val;178;3;181
11;323;Roquetaillade-et-Conilhac;11;323;Roquetaillade;210;1;211
11;131;Val-du-Faby;11;329;Rouvenac;219;5;224
11;128;Escueillens-et-Saint-Just-de-Bélengard;11;349;Saint-Just-de-Bélengard;62;1;63
12;223;Argences en Aubrac;12;005;Alpuech;70;0;70
12;224;Saint Geniez d'Olt et d'Aubrac;12;014;Aurelle-Verlac;160;1;161
12;021;Bas Ségala;12;021;Bastide-l'Évêque;804;21;825
12;270;Sévérac d'Aveyron;12;040;Buzeins;186;13;199
12;076;Conques-en-Rouergue;12;076;Conques;246;10;256
12;177;Palmas d'Aveyron;12;081;Coussergues;254;5;259
12;177;Palmas d'Aveyron;12;087;Cruéjouls;404;3;407
12;223;Argences en Aubrac;12;112;Graissac;177;3;180
12;076;Conques-en-Rouergue;12;114;Grand-Vabre;381;14;395
12;223;Argences en Aubrac;12;117;Lacalm;166;2;168
12;120;Laissac-Sévérac l'Église;12;120;Laissac;1711;31;1742
12;270;Sévérac d'Aveyron;12;123;Lapanouse;757;48;805
12;270;Sévérac d'Aveyron;12;126;Lavernhe;220;7;227
12;257;Causse-et-Diège;12;132;Loupiac;406;11;417
12;076;Conques-en-Rouergue;12;173;Noailhac;155;5;160
12;177;Palmas d'Aveyron;12;177;Palmas;362;7;369
12;270;Sévérac d'Aveyron;12;196;Recoules-Prévinquières;503;4;507
12;076;Conques-en-Rouergue;12;218;Saint-Cyprien-sur-Dourdou;861;28;889
12;224;Saint Geniez d'Olt et d'Aubrac;12;224;Saint-Geniez-d'Olt;2046;39;2085
12;021;Bas Ségala;12;245;Saint-Salvadou;374;17;391
12;223;Argences en Aubrac;12;223;Sainte-Geneviève-sur-Argence;972;23;995
12;120;Laissac-Sévérac l'Église;12;271;Sévérac-l'Église;415;72;487
12;270;Sévérac d'Aveyron;12;270;Sévérac-le-Château;2415;50;2465
12;223;Argences en Aubrac;12;279;Terrisse;145;5;150
12;021;Bas Ségala;12;285;Vabre-Tizac;393;17;410
12;223;Argences en Aubrac;12;304;Vitrac-en-Viadène;93;5;98
14;150;Cesny-les-Sources;14;002;Acqueville;187;7;194
14;281;Formigny La Bataille;14;004;Aignerville;204;3;207
14;005;Valambray;14;005;Airan;670;13;683
14;355;Ponts sur Seulles;14;008;Amblie;274;6;280
14;011;Aurseulles;14;011;Anctoville;1083;17;1100
14;150;Cesny-les-Sources;14;013;Angoville;25;1;26
14;027;Les Monts d'Aunay;14;027;Aunay-sur-Odon;3209;37;3246
14;371;Livarot-Pays-d'Auge;14;028;Auquainville;295;6;301
14;371;Livarot-Pays-d'Auge;14;029;Autels-Saint-Bazile;49;0;49
14;431;Mézidon Vallée d'Auge;14;031;Authieux-Papion;62;1;63
14;035;Balleroy-sur-Drôme;14;035;Balleroy;968;54;1022
14;037;Malherbe-sur-Ajon;14;037;Banneville-sur-Ajon;434;11;445
14;027;Les Monts d'Aunay;14;056;Bauquay;294;6;300
14;231;Beaufour-Druval;14;051;Beaufour;163;6;169
14;061;Souleuvre en Bocage;14;052;Beaulieu;204;2;206
14;371;Livarot-Pays-d'Auge;14;058;Bellou;135;1;136
14;061;Souleuvre en Bocage;14;061;Bény-Bocage;1059;22;1081
14;726;Valdallière;14;065;Bernières-le-Patry;538;7;545
14;527;Belle Vie en Auge;14;527;Biéville-Quétiéville;358;3;361
14;579;Seulline;14;073;Bigne;217;3;220
14;005;Valambray;14;074;Billy;411;9;420
14;410;Méry-Bissières-en-Auge;14;075;Bissières;176;1;177
14;654;Saint-Pierre-en-Auge;14;081;Boissey;208;2;210
14;098;Thue et Mue;14;098;Bretteville-l'Orgueilleuse;3149;44;3193
14;654;Saint-Pierre-en-Auge;14;099;Bretteville-sur-Dives;276;5;281
14;576;Val-de-Vie;14;105;Brévière;117;2;119
14;098;Thue et Mue;14;109;Brouay;489;6;495
14;266;Feuguerolles-Bully;14;112;Bully;242;5;247
14;726;Valdallière;14;113;Burcy;403;6;409
14;061;Souleuvre en Bocage;14;115;Bures-les-Monts;146;4;150
14;712;Troarn;14;114;Bures-sur-Dives;395;8;403
14;027;Les Monts d'Aunay;14;128;Campandré-Valcongrain;90;4;94
14;061;Souleuvre en Bocage;14;129;Campeaux;589;7;596
14;061;Souleuvre en Bocage;14;139;Carville;345;6;351
14;342;Isigny-sur-Mer;14;142;Castilly;306;7;313
14;143;Caumont-sur-Aure;14;143;Caumont-l'Éventé;1321;8;1329
14;689;Le Hom;14;144;Caumont-sur-Orne;75;1;76
14;371;Livarot-Pays-d'Auge;14;148;Cerqueux;82;4;86
14;150;Cesny-les-Sources;14;150;Cesny-Bois-Halbout;605;9;614
14;658;Noues de Sienne;14;151;Champ-du-Boult;378;5;383
14;174;Condé-en-Normandie;14;152;Chapelle-Engerbold;101;0;101
14;576;Val-de-Vie;14;153;Chapelle-Haute-Grue;76;1;77
14;570;Valorbiquet;14;154;Chapelle-Yvon;550;4;554
14;371;Livarot-Pays-d'Auge;14;155;Cheffreville-Tonnencourt;294;6;300
14;726;Valdallière;14;156;Chênedollé;228;3;231
14;098;Thue et Mue;14;157;Cheux;1422;13;1435
14;456;Moult-Chicheboville;14;158;Chicheboville;548;10;558
14;349;Laize-Clinchamps;14;164;Clinchamps-sur-Orne;1257;16;1273
14;174;Condé-en-Normandie;14;174;Condé-sur-Noireau;4551;237;4788
14;005;Valambray;14;176;Conteville;92;2;94
14;474;Notre-Dame-d'Estrées-Corbon;14;178;Corbon;69;1;70
14;406;Moulins en Bessin;14;186;Coulombs;459;9;468
14;762;Vire Normandie;14;187;Coulonces;729;18;747
14;579;Seulline;14;188;Coulvain;398;3;401
14;431;Mézidon Vallée d'Auge;14;189;Coupesarte;42;2;44
14;658;Noues de Sienne;14;192;Courson;398;5;403
14;200;Creully sur Seulles;14;200;Creully;1586;19;1605
14;431;Mézidon Vallée d'Auge;14;201;Crèvecœur-en-Auge;475;6;481
14;431;Mézidon Vallée d'Auge;14;208;Croissanville;532;5;537
14;371;Livarot-Pays-d'Auge;14;210;Croupte;116;2;118
14;406;Moulins en Bessin;14;212;Cully;157;4;161
14;689;Le Hom;14;213;Curcy-sur-Orne;472;9;481
14;672;Val de Drôme;14;217;Dampierre;132;2;134
14;027;Les Monts d'Aunay;14;219;Danvou-la-Ferrière;160;6;166
14;726;Valdallière;14;222;Désert;74;0;74
14;281;Formigny La Bataille;14;235;Écrammeville;208;4;212
14;735;Vendeuvre;14;247;Escures-sur-Favières;349;4;353
14;726;Valdallière;14;253;Estry;351;7;358
14;061;Souleuvre en Bocage;14;255;Étouvy;285;6;291
14;371;Livarot-Pays-d'Auge;14;259;Familly;117;5;122
14;061;Souleuvre en Bocage;14;264;Ferrière-Harang;313;4;317
14;371;Livarot-Pays-d'Auge;14;265;Fervaques;724;14;738
14;005;Valambray;14;268;Fierville-Bray;483;13;496
14;658;Noues de Sienne;14;279;Fontenermont;150;3;153
14;281;Formigny La Bataille;14;281;Formigny;252;6;258
14;740;Vespière-Friardel;14;292;Friardel;247;3;250
14;554;Castelet;14;294;Garcelles-Secqueville;944;6;950
14;658;Noues de Sienne;14;296;Gast;170;6;176
14;431;Mézidon Vallée d'Auge;14;313;Grandchamp-le-Château;83;0;83
14;061;Souleuvre en Bocage;14;317;Graverie;1184;44;1228
14;735;Vendeuvre;14;321;Grisy;109;0;109
14;689;Le Hom;14;324;Hamars;465;2;467
14;371;Livarot-Pays-d'Auge;14;330;Heurtevent;191;2;193
14;654;Saint-Pierre-en-Auge;14;331;Hiéville;324;7;331
14;538;Castine-en-Plaine;14;339;Hubert-Folie;381;7;388
14;515;Port-en-Bessin-Huppain;14;340;Huppain;379;8;387
14;342;Isigny-sur-Mer;14;342;Isigny-sur-Mer;2508;23;2531
14;347;Dialan sur Chaîne;14;347;Jurques;692;8;700
14;349;Laize-Clinchamps;14;349;Laize-la-Ville;825;5;830
14;672;Val de Drôme;14;350;Lande-sur-Drôme;66;1;67
14;355;Ponts sur Seulles;14;355;Lantheuil;747;8;755
14;543;Rots;14;356;Lasson;568;22;590
14;357;Terres de Druance;14;357;Lassy;322;10;332
14;431;Mézidon Vallée d'Auge;14;359;Lécaude;129;2;131
14;174;Condé-en-Normandie;14;361;Lénault;188;6;194
14;371;Livarot-Pays-d'Auge;14;371;Livarot;2028;28;2056
14;143;Caumont-sur-Aure;14;372;Livry;737;11;748
14;475;Val d'Arry;14;373;Locheur;242;4;246
14;011;Aurseulles;14;376;Longraye;233;5;238
14;281;Formigny La Bataille;14;382;Louvières;70;1;71
14;431;Mézidon Vallée d'Auge;14;386;Magny-la-Campagne;582;6;588
14;431;Mézidon Vallée d'Auge;14;387;Magny-le-Freule;335;4;339
14;762;Vire Normandie;14;388;Maisoncelles-la-Jourdan;461;13;474
14;061;Souleuvre en Bocage;14;395;Malloué;26;0;26
14;406;Moulins en Bessin;14;406;Martragny;361;13;374
14;410;Méry-Bissières-en-Auge;14;410;Méry-Corbon;917;6;923
14;347;Dialan sur Chaîne;14;413;Mesnil-Auzouf;362;4;366
14;371;Livarot-Pays-d'Auge;14;414;Mesnil-Bacley;195;10;205
14;658;Noues de Sienne;14;415;Mesnil-Benoist;51;1;52
14;658;Noues de Sienne;14;416;Mesnil-Caussois;117;4;121
14;658;Noues de Sienne;14;417;Mesnil-Clinchamps;952;22;974
14;371;Livarot-Pays-d'Auge;14;418;Mesnil-Durand;300;5;305
14;371;Livarot-Pays-d'Auge;14;420;Mesnil-Germain;262;4;266
14;431;Mézidon Vallée d'Auge;14;422;Mesnil-Mauger;994;21;1015
14;098;Thue et Mue;14;423;Mesnil-Patry;325;11;336
14;371;Livarot-Pays-d'Auge;14;429;Meulles;358;4;362
14;431;Mézidon Vallée d'Auge;14;431;Mézidon-Canon;4787;46;4833
14;475;Val d'Arry;14;432;Missy;508;8;516
14;654;Saint-Pierre-en-Auge;14;433;Mittois;133;7;140
14;061;Souleuvre en Bocage;14;441;Mont-Bertrand;248;2;250
14;061;Souleuvre en Bocage;14;440;Montamy;126;3;129
14;726;Valdallière;14;442;Montchamp;545;10;555
14;061;Souleuvre en Bocage;14;443;Montchauvet;381;6;387
14;431;Mézidon Vallée d'Auge;14;444;Monteille;150;3;153
14;654;Saint-Pierre-en-Auge;14;450;Montviette;208;1;209
14;456;Moult-Chicheboville;14;456;Moult;2654;34;2688
14;371;Livarot-Pays-d'Auge;14;459;Moutiers-Hubert;39;0;39
14;342;Isigny-sur-Mer;14;462;Neuilly-la-Forêt;444;6;450
14;721;Vacognes-Neuilly;14;463;Neuilly-le-Malherbe;351;6;357
14;474;Notre-Dame-d'Estrées-Corbon;14;474;Notre-Dame-d'Estrées;144;2;146
14;371;Livarot-Pays-d'Auge;14;471;Notre-Dame-de-Courson;368;6;374
14;475;Val d'Arry;14;475;Noyers-Bocage;1223;22;1245
14;027;Les Monts d'Aunay;14;477;Ondefontaine;324;4;328
14;342;Isigny-sur-Mer;14;481;Oubeaux;209;7;216
14;654;Saint-Pierre-en-Auge;14;472;Oudon;1550;253;1803
14;654;Saint-Pierre-en-Auge;14;489;Ouville-la-Bien-Tournée;257;3;260
14;431;Mézidon Vallée d'Auge;14;493;Percy-en-Auge;234;1;235
14;726;Valdallière;14;503;Pierres;218;9;227
14;150;Cesny-les-Sources;14;505;Placy;154;4;158
14;027;Les Monts d'Aunay;14;508;Plessis-Grimoult;331;7;338
14;005;Valambray;14;517;Poussy-la-Campagne;90;2;92
14;371;Livarot-Pays-d'Auge;14;518;Préaux-Saint-Sébastien;37;3;40
14;726;Valdallière;14;521;Presles;275;5;280
14;174;Condé-en-Normandie;14;523;Proussy;392;12;404
14;098;Thue et Mue;14;525;Putot-en-Bessin;432;20;452
14;061;Souleuvre en Bocage;14;532;Reculey;278;10;288
14;046;Bavent;14;537;Robehomme;263;0;263
14;538;Castine-en-Plaine;14;538;Rocquancourt;976;18;994
14;726;Valdallière;14;539;Rocque;85;0;85
14;543;Rots;14;543;Rots;1481;33;1514
14;027;Les Monts d'Aunay;14;544;Roucamps;226;3;229
14;762;Vire Normandie;14;545;Roullours;762;20;782
14;406;Moulins en Bessin;14;548;Rucqueville;166;1;167
14;726;Valdallière;14;549;Rully;221;2;223
14;591;Aure sur Mer;14;551;Russy;199;2;201
14;037;Malherbe-sur-Ajon;14;553;Saint-Agnan-le-Malherbe;124;2;126
14;554;Castelet;14;554;Saint-Aignan-de-Cramesnil;632;4;636
14;231;Beaufour-Druval;14;560;Saint-Aubin-Lébizay;115;3;118
14;726;Valdallière;14;564;Saint-Charles-de-Percy;199;3;202
14;570;Valorbiquet;14;570;Saint-Cyr-du-Ronceray;724;16;740
14;061;Souleuvre en Bocage;14;573;Saint-Denis-Maisoncelles;107;0;107
14;200;Creully sur Seulles;14;577;Saint-Gabriel-Brécy;380;55;435
14;579;Seulline;14;579;Saint-Georges-d'Aunay;717;18;735
14;654;Saint-Pierre-en-Auge;14;580;Saint-Georges-en-Auge;84;2;86
14;011;Aurseulles;14;581;Saint-Germain-d'Ectot;278;4;282
14;576;Val-de-Vie;14;583;Saint-Germain-de-Montgommery;168;8;176
14;762;Vire Normandie;14;584;Saint-Germain-de-Tallevende-la-Lande-Vaumont;1945;50;1995
14;174;Condé-en-Normandie;14;585;Saint-Germain-du-Crioult;959;20;979
14;672;Val de Drôme;14;596;Saint-Jean-des-Essartiers;209;3;212
14;357;Terres de Druance;14;597;Saint-Jean-le-Blanc;360;7;367
14;570;Valorbiquet;14;599;Saint-Julien-de-Mailloc;472;2;474
14;431;Mézidon Vallée d'Auge;14;600;Saint-Julien-le-Faucon;685;9;694
14;527;Belle Vie en Auge;14;608;Saint-Loup-de-Fribois;177;5;182
14;658;Noues de Sienne;14;611;Saint-Manvieu-Bocage;551;18;569
14;689;Le Hom;14;628;Saint-Martin-de-Sallen;620;11;631
14;061;Souleuvre en Bocage;14;629;Saint-Martin-des-Besaces;1188;5;1193
14;061;Souleuvre en Bocage;14;632;Saint-Martin-Don;256;0;256
14;371;Livarot-Pays-d'Auge;14;633;Saint-Martin-du-Mesnil-Oury;109;3;112
14;371;Livarot-Pays-d'Auge;14;634;Saint-Michel-de-Livet;163;3;166
14;061;Souleuvre en Bocage;14;636;Saint-Ouen-des-Besaces;443;5;448
14;371;Livarot-Pays-d'Auge;14;638;Saint-Ouen-le-Houx;86;1;87
14;194;Courtonne-les-Deux-Églises;14;642;Saint-Paul-de-Courtonne;307;7;314
14;570;Valorbiquet;14;647;Saint-Pierre-de-Mailloc;495;13;508
14;174;Condé-en-Normandie;14;653;Saint-Pierre-la-Vieille;333;1;334
14;654;Saint-Pierre-en-Auge;14;654;Saint-Pierre-sur-Dives;3373;31;3404
14;061;Souleuvre en Bocage;14;655;Saint-Pierre-Tarentaine;376;10;386
14;658;Noues de Sienne;14;658;Saint-Sever-Calvados;1250;23;1273
14;357;Terres de Druance;14;662;Saint-Vigor-des-Mézerets;247;5;252
14;098;Thue et Mue;14;568;Sainte-Croix-Grand-Tonne;322;6;328
14;576;Val-de-Vie;14;576;Sainte-Foy-de-Montgommery;171;2;173
14;591;Aure sur Mer;14;591;Sainte-Honorine-des-Pertes;538;8;546
14;654;Saint-Pierre-en-Auge;14;616;Sainte-Marguerite-de-Viette;343;4;347
14;371;Livarot-Pays-d'Auge;14;615;Sainte-Marguerite-des-Loges;181;1;182
14;061;Souleuvre en Bocage;14;618;Sainte-Marie-Laumont;703;10;713
14;543;Rots;14;670;Secqueville-en-Bessin;413;15;428
14;658;Noues de Sienne;14;671;Sept-Frères;371;10;381
14;672;Val de Drôme;14;672;Sept-Vents;458;9;467
14;228;Douvres-la-Délivrande;14;683;Tailleville;141;4;145
14;726;Valdallière;14;686;Theil-Bocage;199;3;202
14;654;Saint-Pierre-en-Auge;14;688;Thiéville;273;3;276
14;689;Le Hom;14;689;Thury-Harcourt;2027;26;2053
14;355;Ponts sur Seulles;14;690;Tierceville;157;6;163
14;538;Castine-en-Plaine;14;691;Tilly-la-Campagne;244;5;249
14;570;Valorbiquet;14;693;Tordouet;271;9;280
14;011;Aurseulles;14;695;Torteval-Quesnay;313;12;325
14;371;Livarot-Pays-d'Auge;14;696;Tortisambert;125;3;128
14;475;Val d'Arry;14;702;Tournay-sur-Odon;332;9;341
